id,data,label
10382,"Стажер/консультант Группы проектного финансирования в PwC

teletype.in/@dreamjob/7XRaXqTnF

Отзывы о компании PwC, этапы отбора и зарплаты на сайте Dream Job: bit.ly/dj_pwc",non-IT
10383,"Генеральный директор на экологическую площадку «Зеленый Кот» (Калининградская область)

Главная задача проекта «Зеленый Кот» — пропаганда экопросвещения, экопроизводства и разумного потребления ресурсов. Площадка объединяет в себе музей, хламмаркет, экокемпинг, экопарк и различные мастерские. 

Сейчас команда «Зеленого Кота» разыскивает близкого по духу эксперта, который войдет в должность Генерального директора. Будущий управленец займется развитием проекта, управлением его бюджетом, а также организацией интересных и важных экологических мероприятий. 

Подробнее по ссылке

#услугифизическимлицам #top #калининград",non-IT
10384,"Операционный директор
в PR Production — продюсерский центр
100К-150К, удалённая работа.
Описание вакансии https://is.gd/cFumWZ
Откликаться на GeekJob.ru
#COO #вакансия #remotework",non-IT
10385,"Менеджер по развитию брендов в Coca-Cola HBC

teletype.in/@dreamjob/BZovw7rMU

Отзывы о компании Coca-Cola HBC , этапы отбора и зарплаты на сайте Dream Job: bit.ly/dj_cola_hbc",non-IT
10386,"Менеджер по маркетингу в Яндекс

teletype.in/@yojob/fmOCGiQo

Отзывы о компании Яндекс, этапы отбора и зарплаты на сайте Dream Job (Your Career): bit.ly/dj__yandex",non-IT
10387,"Арт-директор в Лабораторию Сбербанка (Москва)

Лаборатории Сбербанка — это центры исследований и разработок. Основная их задача — изучать наиболее передовые практики и придумывать прорывные решения для всей экосистемы. Поэтому сегодня там могут проектировать виртуальный офис, а завтра — придумывать концепцию флагманского центра экосистемы.

Арт-директору предстоит заниматься разработкой концепции новых решений и продуктов, контролируя процесс их создания и развития.

Подробнее по ссылке

#банк #top #москва #сбербанк",non-IT
10388,"Дауншифтер на хутор Русский лес (Московская область)

Разыскивается сильно перегоревший на корпоративной работе Менеджер, мечтающий о дауншифтинге на хуторе Русский лес — слушать птиц, следить за бобрами и развивать творческое и оздоровительное микропространство в традиционном русском стиле (баня, мангал и речные пейзажи прилагаются).

Подробнее по ссылке

#москва #Русскийлес #horeca",non-IT
10389,"Операционный директор в стартап сферы fashion-ритейла (Москва)

Приглашается к сотрудничеству Операционный директор в стартап-сервис, который экономит время своих пользователей и помогает им выбрать интересные образы с примеркой в поинтах рядом с домом.

Успешный соискатель будет выстраивать бизнес-процессы, заниматься запуском новых точек, повышать их прибыльность и уровень сервиса. 

Кандидата на эту должность также ожидает возможность получить в распоряжение долю в продукте.

Подробнее по ссылке

#розница #top #москва",non-IT
10390,"Хранитель базового лагеря в клуб путешественников «Странник» (Алтай)

Вакансия для подлинных романтиков от клуба путешественников «Странник»: ищут человека, который устал от городской суеты и хочет провести лето в одном из самых живописных уголков России — у самого подножия Алтайских гор.

В обязанности входит присмотр за лагерем, заготовка дров и задушевное общение с группами туристов.

Обеспечивают все расходы: трансфер в обе стороны, проживание в кемпинге и питание.

Подробнее по ссылке

#алтай #Странник",non-IT
10391,"Junior digital recruiter (in-house)
в Admitad — это международная компания, специализирующаяся на digital-маркетинге.
40К — 60К.
Москва.
Описание вакансии https://is.gd/tC13MY
#junior #recruiter #вакансия #москва

Больше вакансий в HR:
Telegram @forhr
Vkontakte https://is.gd/Ro1HGY
Facebook https://is.gd/hgTa7K",HR-специалист
10392,"Вакансии в 2ГИС
🔹 Junior/Middle QA-инженер в команду 2ГИС CRM
🔹 Junior QA-инженер в команду Doka
🔹 Junior QA-инженер в команду WebAPI
🔹 Junior QA-инженер в Товары 2ГИС
2ГИС— международная технологическая компания, которая разрабатывает сервисы для комфортной жизни в городе. Главный продукт компании — городской информационный сервис 2ГИС. Он объединяет справочник организаций и точную карту города.
Новосибирск или удаленная работа.
Откликаться на GeekJob.ru",Несколько вакансий
10393,"◞◞◞

Otus.ru ищет IT-специалистов на роль преподавателя вебинаров по направлениям: «Программирование», «Data Science», «Информационная безопасность». Полностью удаленно, по вечерам, график преподавания выстраивается индивидуально.

Детали: otus.ru/teachers-invite/ 

Контакт: o.yanukovich@otus.ru",non-IT
10394,"Директор по онлайн-маркетингу
в Яндекс.Практикум — новый сервис онлайн-образования, с помощью которого любой человек может освоить профессию IT-специалиста.
Москва или удалённо.
Описание вакансии https://is.gd/WVgFDL
#marketing #CMO #вакансия #remotework #москва",non-IT
10395,"Менеджер по B2B-маркетингу (e-commerce) во ВКонтакте (Удаленно, Москва)

ВКонтакте ищет менеджера в новый масштабный B2B-проект на базе крупнейших площадок рунета. Нужен человек, который организует сотрудничество с партнёрами, чтобы вместе построить мощнейшую платформу для e-commerce.

Будет интересно: вы погрузитесь в перспективный проект и сможете самостоятельно выстроить для него партнёрские связи.

Подробнее по ссылке

#ит #middle #москва #вконтакте",non-IT
10396,"Руководитель портфеля проектов
в Sibedge — международная IT-компания, специализирующаяся на разработке программного обеспечения для автоматизации и цифровой трансформации бизнеса.
Москва.
250К — 300К.
Описание вакансии.
Откликаться на GeekJob.ru",Project-менеджер
10397,"Вакансии в СберЗдоровье (ex-DocDoc)
🔹 Project manager
🔹 Product manager
🔹 QA
🔹 PHP developer
СберЗдоровье (ex DocDoc) — крупнейшая в России Digital Health платформа, объединяющая различные сервисы цифровой медицины: поиск и онлайн-запись к врачам в 15 регионах России, онлайн-консультации с врачами 20 специальностей (телемедицина), электронная медицинская карта и др.
Москва.
Ищет Руслан Остропольский, его пост.

Больше вакансий из IT & Digital вы можете найти в наших тематических каналах: https://is.gd/7JjPJq",Несколько вакансий
10398,"Sales Manager
в AstraOne — первая в России платформа In-Image рекламы.
Москва.
iPhone 11 Pro или самолёт с отелем на выходные за успешную рекомендацию.
Ищет Иван Парышев, его пост https://is.gd/5P7zkH
#sales #вакансия #москва

Больше вакансий в продажах и развитии бизнеса:
Telegram @forallsales
Facebook https://is.gd/VmAsS9",non-IT
10399,"Менеджер по маркетингу в CarPrice

teletype.in/@dreamjob/haYLGI4dc

Если вы текущий или бывший сотрудник компании CarPrice, вы можете оставить отзыв о работодателе на сайте Dream Job: bit.ly/dj_carprice",non-IT
10400,"Brand Manager в GlaxoSmithKline

teletype.in/@dreamjob/Ydvo8aiDP

Если вы текущий или бывший сотрудник компании GlaxoSmithKline, вы можете оставить отзыв о работодателе на сайте Dream Job: bit.ly/dj__gsk",non-IT
10401,"Продюсер
в Русские норм! — YouTube-канал о людях из России, которые добились успеха по всему миру. Проект бывшего шеф-редактор РБК и основательницы The Bell Елизаветы Осетинской.
Ищет Елизавета Осетинская, её пост.

Больше вакансий для продюсеров:
Telegram @forproducer
Facebook",non-IT
10523,"Главный экономист отдела анализа кредитных проектов в Россельхозбанк

teletype.in/@dreamjob/ZXVjhmYsD

Если вы текущий или бывший сотрудник Россельхозбанка, вы можете оставить отзыв о работодателе на сайте Dream Job: bit.ly/dj__rshb",non-IT
10402,"Директор по маркетингу
в MFMS — лидер в сфере решений для мобильного информирования и коммуникаций. Разрабатывают продукты для контактных центров, отделов продаж, развития бизнеса и маркетинга.
Описание вакансии http://amp.gs/PTld
#marketing #cmo #headofmarketing #вакансия",non-IT
10403,"Junior Сreative Producer
в Sticker.Place — сервис, где художники и иллюстраторы могут продавать, а рядовые пользователи и компании — покупать стикеры и эмодзи.
Москва или удалённая работа.
Ищет Андрей Никифоров, его пост https://is.gd/hDN6jo
#junior #producer #вакансия #москва #remotework",non-IT
10404,"Senior/Lead Product game analyst
Москва
Компанию Red Machine https://redmachinegames.com/
Зп до 200+ % от реализованных проектов
Возможна удаленка

Задачи:
▪️ Создавать с нуля и внедрять систему аналитики в существующих и будущих проектах;
▪️ Проверять целостность и консистентность данных на каждом этапе;
▪️ Анализировать игровые механики и улучшать монетизацию игры, работать с продуктовыми метриками и находить проблемные места в играх;
▪️ Анализировать, понимать и доносить до команды исследования поведения игроков;

Мы ждем от вас:
▪️Богатый как игровой опыт, так и опыт анализа игровых продуктов от 2 лет;
▪️ Уверенно владеете SQL, Python, R, или др;
▪️ Имеете опыт построения BI-систем аналитики и дашбордов (Redash, Tableau, Power BI, и тп);
Будет плюсом:
▪️ Опыт работы с системами аналитики (Amplitude, devtodev, adjust/appsflyer/Firebase/Facebook Analytics);
▪️ Опыт работы с Amazon S3, Clickhouse или PostgreSQL, импорта и экспорта данных, работы с типами данных, обновлением. Опыт применения оконных функций, хранимых процедур и лямбда-функций;
▪️Понимание и умение использовать методы прогнозирования и предсказания метрик, в частности time series.

писать @kikikitoti
#москва #gamedev #senior #lead #analyst #sql #python #BI",Продуктовый аналитик
10405,"·1·, clients

Британская высшая школа дизайна разыскивает Менеджера по работе с абитуриентами! 

Основная задача – заниматься продающими консультациями по образовательным продуктам (входящие заявки, без поиска) и организовывать процесс набора студентов на программы.

— Нам нужен человек с опытом в продажах от 1 года, хорошим английским, отличными коммуникативными навыками и навыками переговоров.

Детали: drive.google.com/file/d/1FWaV53TUQEKYf_XQASaCg42XE6RMwaYB/view?usp=sharing

Контакт: edorofeychik@u.university",non-IT
10406,"Финансовый аналитик в Auchan

teletype.in/@yojob/Sy-tmRQFnr

Отзывы о компании Auchan, этапы отбора и зарплаты на сайте Your Career: bit.ly/yc_auchan",non-IT
10407,"Директор по исследованиям в РЕН ТВ (Москва)

Работая на российском федеральном канале, нужно будет руководить дирекцией по исследованиям, анализируя конкурентную среду, оценивая сильные и слабые стороны других каналов. 

Главная цель — вывести и держать РЕН ТВ в топе лучших.

Подробнее по ссылке

#медиа #top #москва #рентв",non-IT
10408,"Head of PR
в retailCRM — международная IT-компания, являющаяся одним из лидеров решений в области веб-интеграции и CRM-систем для e-commerce. Компания занимается разработкой и внедрением программного обеспечения для автоматизации работы онлайн-магазинов.
Москва.
Описание вакансии https://is.gd/DHJtpG
#headofpr #prd #pr #вакансия #москва",non-IT
10409,"Business Development Manager в Google

teletype.in/@dreamjob/V9maokJOo

Отзывы о компании Google, этапы отбора и зарплаты на сайте Dream Job: bit.ly/dj__google",non-IT
10410,"·6·

Политех ищет менеджера по обучению с методическим уклоном который создаст образовательные продукты для обучения администраторов, кассиров, гардеробщиков, волонтёров и других самых близких к посетителю сотрудников и соберет их в единую систему обучения.

Детали: docs.google.com/document/d/1t6t1Oa33E9sASotA2ejz2C3Yjimanva0fgSuCW4t7f4/edit

Контакт:  vera.morozova@polytech.one",non-IT
10411,"#вакансия #естьработа #продуктовыйаналитик #аналитикданных #москва #офис #частичнаяудаленка

Город: Москва #Мск
Компания: Independent Media
Должность: продуктовый аналитик

Вам будет у нас интересно потому что:
•  Сможете узнать полную история поведения пользователей на сайтах одного из крупнейших медийных холдингов - 46 млн. уников в месяц;
•  Примете участие в развитии платформы сбора и хранения данных, в построении контентных и товарных рекомендательных систем.
•  Сможете применить современные методы анализа данных и машинного обучения для исследования и оптимизации;
 
Обязанности:
•  Оптимизация запросов текущей архитектуры и план развития  базы данных;
•  Обработка и анализ больших массивов данных поведения и покупок посетителей;
•  Выявление и анализ скрытых закономерностей в поведения посетителей и покупателей;
•  Исследование и разработка новых источников  данных об аудитории;
•  Постоянное повышение эффективности данных ключевых инструментов бизнес-аналитики: собственная база данных, Google Analytics, Яндекс Метрика;
•  Развитие  системы  автоматизированных панелей мониторинга и инструментов отчетности которые отслеживают рост ключевой аудитории и цели производительности контента;
•  Развитие контентных и товарных рекомендаций;
•  Управление младшими аналитиками, обучая передовому опыту и контролируя ежедневные проекты;
•  Работа  с редакторами, видео-командами и контент-стратегами, с межфункциональными командами, включая специалистов по аудиту и маркетологов, аналитиков по доходам, менеджеров по продуктам, специалистов по обработке данных, специалистов по поисковой оптимизации и социальных стратегий, чтобы отслеживать успех новых бизнес-инициатив и инициатив в области контента. Важны четкие коммуникативные навыки и дух сотрудничества.

Требования:
•  Владение SQL, Python, JSON, опыт работы с MySQL  и Clickhouse;
•  Более 5 лет работы в сфере анализа данных в компании, ориентированной на потребителя (опыт работы со СМИ или контент платформой является плюсом);
•  Опыт оптимизации SQL-запросов; 
•  Объединение наборов данных, очистка и проверка точности;  
•  Опыт построения рекомендательных систем;
•  Хорошее знание экосистемы измерений медиа, а также принципов ее работы с технической и стратегической точек зрения;
•  Умение анализировать большие объемы данных, видеть скрытые тенденции и закономерности. Формализовывать, описывать и моделировать данные, готовить предикаты. Визуализировать агрегированные данные в понятных информационных панелях и отчетах;
•  Знание английского на уровне чтения технической документации;
•  По своей природе любознательный человек, ответственный, аккуратный и педантичный. Отличные коммуникативные навыки и способность  строить прочные отношения с коллегами,  объяснять сложные темы простым языком.

О компании:
Если вы хотите присоединиться к нашей дружной команде, пишите в отдел персонала: hr@imedia.ru.
В IM соблюдаются все нормы Трудового кодекса, а сотрудникам предоставляются различные льготы. В компании была проведена специальная оценка условий труда, согласно которой рабочие места соответствуют государственным нормативным требованиям охраны труда.",Продуктовый аналитик
10412,"Младший менеджер по персоналу / Стажер в HR-отдел
в Presium — студия, где создаются визуальные коммуникации, облегчающие работу сотрудников и повышающие эффективность бизнеса.
Удаленная работа.
Описание вакансии.
Откликаться на GeekJob.ru

Больше вакансий в HR:
Telegram @forhr
Vkontakte
Facebook",HR-специалист
10413,"Account Manager в LEGO

teletype.in/@dreamjob/eHjzhrZdw

Если вы текущий или бывший сотрудник компании LEGO, вы можете оставить отзыв о работодателе на сайте Dream Job: bit.ly/dj_lego",non-IT
10414,"Руководитель по развитию партнерской программы в МегаФон (Москва)

Нужен опыт работы с программами лояльности, целевыми маркетинговыми предложениями. Развитый business-sense, умение управлять ожиданиями стейкхолдеров, ресурсами команды и потенциальными рисками проекта. Аналитический склад ума, умение работать с большими объемами информации в условиях высокого уровня неопределенности. 

Полное описание по ссылке

#телеком #top #lab #Москва #Мегафон",non-IT
10415,"●

Руководитель отдела digital маркетинга в КодКласс

КодКласс – федеральная сеть школ программирования для детей. Компания обучает на таких актуальных движках и языках, как Unreal Engine, Scratch, Python, Unity3d, Java и др.

Детали: hh.ru/vacancy/37568918

Контакт: in-sama@yandex.ru c пометкой вакансия от edujobs 

●",non-IT
10416,"Head of Marketing
в Яндекс.
Ищет Петр Аброскин, его пост http://amp.gs/7ipd
Откликаться Михаилу Томшинскому в личку или на почту tomshinsky@yandex-team.ru
#marketing #cmo #вакансия 

Больше вакансий в online маркетинге:
Telegram http://amp.gs/7ipi
VKontakte http://amp.gs/7ipq
Facebook http://amp.gs/7ipN",non-IT
10417,"Исполнительный директор в ifarm-компанию вертикальных ферм GrowMe (Москва)

GrowMe на технологии ifarm — это автоматизированные вертикальные фермы для производства салатов, земляники и съедобных цветов в полностью контролируемой среде. В связи с расширением, проект в поиске Исполнительного директора.
 
Успешному кандидату доверят оптимизацию всех внутренних процессов (производство и продажи) компании, управление персоналом ТД и производства, также будет много других интересных задач.
 
Среди требований выделяется опыт успешной реализации планов по увеличению объемов производства, повышению эффективности и производительности. Кроме того, важны навыки взаимодействия с контролирующими организациями, опыт технологического и операционного контроля, бюджетирования.

Подробнее по ссылке

#сельскоехозяйство #top #москва #GrowMe #явагро",non-IT
10418,"General Manager
в S16 Angel Fund — инвестиционный фонд. S16 является продолжением ведущего российского сообщества основателей, Shmit16. Они основали, руководили и занимали руководящие должности в таких ведущих компаниях, как Miro, Dostavista, Yandex.Chief, Webinar, DLA Piper, Goldman Sachs и Headhunter.
Удаленная работа.
Описание вакансии https://is.gd/hqVmk3
Ищет Олег Биберган, его пост https://is.gd/gDqWRZ
#chief #generalmanager #remotework #вакансия",non-IT
10419,"Руководитель проекта по правовому сопровождению финансовой поддержки экспорта в РЭЦ (Москва)
 
Это государственный институт поддержки несырьевого экспорта, предоставляющий российским экспортерам широкий спектр финансовых и нефинансовых мер поддержки. 

Нужен опыт работы в банках/консалтинговых компаниях по сопровождению финансовых операций от 2-х лет, опыт сопровождения сделок торгового финансирования и сделок синдицированного кредитования, а также опыт работы по финансовым и обеспечительным сделкам по английскому праву является преимуществом. Уверенное знание английского языка.

Возможность отклика по ссылке

#госкомпании #финансы #юрист #top #Москва #РЭЦ",non-IT
10420,"2021 Corporate & Investment Bank Markets Analyst Program - Internship в J.P. Morgan

teletype.in/@dreamjob/kV2oivx53

Отзывы о компании J.P. Morgan, этапы отбора и зарплаты на сайте Dream Job: bit.ly/dj_JPM",non-IT
10431,"·2·

В Skillbox на направление «Бизнес-школа» нужен педагогический дизайнер/методист

— Ищем человека с опытом дизайна онлайн-курсов, который будет отвечать за разработку программ одного из центров бизнес-школы. 

Основные обязанности: создание концепции курсов, проработка программы онлайн-курса, формулировка учебных целей и образовательных результатов, подбор моделей и методик обучения, взаимодействие с преподавателями и экспертами курса.

Детали: hh.ru/vacancy/41039028?fbclid=IwAR2ndnaKfTgeW6U4TpDOZPWfi-XJVsk26UiRcl5ebR9XZFIIE6K3TjpHr_8

Контакт: elizaveta.lobanova@skillbox.ru",non-IT
10432,"Специалист по коммуникациям
в PR команду СберАвто.
Ищет Александра Перцева, ее пост https://is.gd/RoA7C8
#pr #communication #вакансия

Больше вакансий в PR и SMM:
Telegram @jobforpr
Facebook https://is.gd/hs5UvS",non-IT
10421,"#вакансия #удаленно
Digital Marketer в проект Kick Ecosystem

✔️ЗАДАЧИ:
- Отладить контекстную рекламу Google, Yandex, Bing, Yahoo (international traffic) и постоянно понижать стоимость лида;
- Отладить таргет и ретаргет Facebook, Instagram, Linkedin, Twitter, Tiktok, Вконтакте, Mytarget;
- Отладить трафик в Google Play/App Store и получить минимальную стоимость лида;
- Постоянный анализ и оптимизация всего трафика, снижение цены привлеченного пользователя до $30 и ниже;
- Защита трафика от фрода;
- Разработать цепочки касаний и продажи, pre-landing pages and landing pages для рекламных компаний А/В тестирование landing pages;
- Анализ трафика и рекламных кампаний конкурентов;
- Построение рекламной стратегии и медиаплана;
- Поиск новых точек роста трафика и эффективности;
- Организация работы отдела: Креативы, трафик, продакшн, идеи для рекламы;
- Ведение отчетности (еженедельно, ежемесячно);
- Ведение проекта от инициации до завершения и анализа результатов;
- Управление командой.
✔️ТРЕБУЕМЫЕ НАВЫКИ И ЗНАНИЯ:
- Знание Google Analytics, Яндекс-Метрика, тепловых карт сервисов сквозной аналитики на высоком уровне - обязательно;
- Опыт работы в финансовых сервисах, брокерах, биржа, форекс - желательно;
- Активность, лидерство, самостоятельность - обязательно;
- Личный опыт работы в крипто валютном рынке - желателен;
- Системный подход к организации работы, умение формировать четкий план работ и ему следовать, фиксирование всех задач в трекере, четкое фиксирование статуса задач - обязательно;
- Английский Intermediate и выше.
➕УСЛОВИЯ И БОНУСЫ:
- З/П 200 - 250К net;
- Работа с международным рынком;
- Возможность полной белой з\п или получения зп в криптовалюте (по желанию);
- Работа удаленно на время, пока риск заражения существенный;
- ДМС после испытательного срока;
- Возможность релокации в Европу или Азию;
- Хороший соц. пакет, в том числе акции компании с правом получения дивидендов;
- Оплачиваем посещения мероприятий по повышению квалификации;
- Возможность присоединиться к международной компании, которая находится на ранней стадии развития, и привести к успеху всю компанию.

Контакты: @Elizabeth_KickEcosystem",non-IT
10422,"Go/PHP developer в Badoo

teletype.in/@yojob/UZcHLnJoW

Отзывы о компании Badoo, этапы отбора и зарплаты на сайте Dream Job (Your Career): bit.ly/dj_badoo",PHP-разработчик
10423,"Marketing Director
в Playgendary — продуктовая IT компания по разработке мобильных игр.
Удаленная работа или в одном из офисов компании.
Описание вакансии.
Откликаться на GeekJob.ru

Больше вакансий в online-маркетинге:
Telegram @forallmarketing
Facebook https://is.gd/Yqs7Pg",non-IT
10424,"​​Каждый день мы постим вакансии для специалистов из ИТ и Диджитал. А сегодня наши традиционные дайджесты c вакансиями за последний месяц.
Ваш New.HR ❤️

🔸 ТОПы
🔹 IT-ТОПы/ТехЛиды
🔸 Продакты и Проджекты
🔹 Аналитики
🔸 Маркетинг
🔹 HR и Рекрутеры
🔸 Сейлзы, Аккаунты, Биздевы
🔹 Редакторы, копирайтеры
🔸 Дизайнеры
🔹 PR и SMM
🔸 Junior-специалисты
🔹 Продюсеры
🔸 Frontend
🔹 Python
🔸 Java
🔹 iOS, Android
🔸 QA
🔹 DevOps
🔸 C/C++
🔹 C#, .Net
🔸 Ruby & Elixir
🔹 PHP
🔸 Go & Rust",0
10425,"PR Director
в Superjob — IT-сервис по поиску работы и подбору сотрудников.
Москва.
Описание вакансии https://is.gd/M2JaAj
Ищет Алексей Захаров, его пост https://is.gd/7fQdAu
#pr #PRD #вакансия #москва",non-IT
10426,"Арт-директор в Правительство Москвы (Москва)

Правительство Москвы ищет творческого человека, который станет «медиатором» между креативной и дизайнерской командами, а также поможет объединить их идеи в один интересный продукт.

В должности Арт-директора хотят видеть коммуникабельного сотрудника, который умеет смотреть на вещи под иным углом и может найти нестандартный подход к любой поставленной перед ним задаче.

Подробнее по ссылке

#москва #правительствомосквы",non-IT
10427,"Промо маркетолог в Додо Пицца

teletype.in/@dreamjob/9td5n8luc

Если вы текущий или бывший сотрудник компании Додо Пицца, вы можете оставить отзыв о работодателе на сайте Dream Job: bit.ly/dj__dodo",non-IT
10428,"Customer Journey Expert
в Банк ВТБ
Москва.
Описание вакансии.
Откликаться на GeekJob.ru",non-IT
10429,"#вакансия #developer #python #perl #remotework
🔹Perl-разработчик
🔹Python-разработчик
в AppFollow — сервис мониторинг активности приложений в App Store, Google Play и т.д.
Возможна удаленка
Ищет Анатолий Шарифулин, его пост http://amp.gs/ClEi
Откликнуться можно, написав Анатолию в личку",Несколько вакансий
10430,"Вирусный аналитик
в АВ Софт — основными направлениями деятельности компании являются разработка программного обеспечения и консалтинг в сфере информационной безопасности.
Москва.
50К — 90К.
Описание вакансии.
Откликаться на GeekJob.ru

Больше вакансий для диджитал-аналитиков:
Telegram @foranalysts
Facebook https://is.gd/oOyn8t
LinkedIn https://is.gd/eUJpdy",non-IT
10476,"Всем привет!
Ищу сильного рекрутера в медийку.
-Вам интересно/вы знаете, что происходит на рынке медиа, следите за основными игроками
-Вам нравится подбор
-Опыт в ит, как плюс, но не критично

Деньги в рынке!

Контакты:
aloginova@nic.ru
@SashaLogi",HR-специалист
10433,"Всем привет!)
Продуктовая It- компания Treeum в поиске специалистов на следующие вакансии :

Linkbuilder

Middle/Senior Python Developer(2+) *

Senior/ Tech Lead Frontend developer (React)

Отличные условия и  приятная вилка зп :)

Отзовитесь, будем рады принять вас в свою дружную команду. За рекомендацию💵
#developer #react #linkbuilder #python #remote #kyiv #lead #frontend #middle #senior #linkbuilder",Несколько вакансий
10434,"#ищу#контент-менеджер#instagram

Привет, меня зовут Лиза и я ищу для своего проекта PhotoFrame контент-менеджера для профиля в Instagram.

🔲PhotoFrame - это первые в России картины, которые можно крепить к стене не повреждая её, без дырок и гвоздей.

Что нужно делать?
 ⁃ Составлять контент план
 ⁃ Писать посты (3 в неделю)
 ⁃ Оформлять посты (3 в неделю)
 ⁃ Оформлять истории (каждый день)
 ⁃ Делать отчёт по выпущенному контенту (охваты, просмотры, лайк и т.п.)

Большим плюсом будет, если ты умеешь пользоваться Photoshop, canva, cupcat, in shot

Условия работы:
Удаленно
4-5 часов в день

Оплата по договоренности.

Писать сюда: @laizasss",non-IT
10435,"Team Lead (Node.js / React)
в StormWall™ — поставщик услуг информационной безопасности из облака. Мы предлагаем своим клиентам сервисы по защите ИТ-инфраструктуры любой сложности и размера.
Удаленная работа.
Описание вакансии на GeekJob.ru",Node.js-разработчик
10436,"Специалист по работе с клиентами (junior)
в Умный полис — платформа для бизнеса, позволяет запустить продажи страховок с своего сайта или моб. приложения, для клиентов со всей страны.
От 30К.
Удаленная работа.
Описание вакансии https://is.gd/YGkvqe
Откликаться на GeekJob.ru
#account #remotework #вакансия #junior",non-IT
10437,"Sales Director — Russia
в Insider — компания занимается разработкой единой платформы для омниканального автоматизированного маркетинга.
Москва.
Описание вакансии.",non-IT
10438,"5 крутых вакансий, которые НЕ попали в наш телеграм на этой неделе

Каждый день для этого канала мы выбираем всего 6 из 90 крутых вакансий, которые находим для Facancy — сервиса бесплатных подборок вакансий, подходящих именно вам.

А по субботам здесь мы показываем 5 интересных вакансий из Facancy за эту неделю, которым не хватило места в канале:

1. Экскурсовод на собачьих упряжках в Центр арктического туризма (в Арктику)
2. Менеджер в отдел синхронизации и спец. проектов в Warner Music Russia
3. Смотритель фильмов в телевизионный бренд Viasat
4. Креативный продюсер в DODO BRANDS (Dodo Pizza, Drinkit, Doner 42)
5. Координатор выставочных проектов в московский музей современного искусства MMOMA

Если вы хотите не пропустить вакансию своей мечты, подпишитесь на Facancy!",non-IT
10439,"Brand Manager в Bacardi

teletype.in/@dreamjob/JRViZK-2X

Отзывы о компании Bacardi, этапы отбора и зарплаты на сайте Dream Job: bit.ly/dj_bacardi",non-IT
10440,"#вакансия #cto #blockchain 
CTO
в LAToken - это блокчейн-платформа, которая токенизирует активы, начиная с ценных бумаг и заканчивая недвижимостью и произведениями искусства, и организует торговлю токенами на первой в мире блокчейн-бирже, где реальные активы можно купить за криптовалюту. 
Описание вакансии http://amp.gs/CS9Y
Откликнуться можно здесь http://amp.gs/CS98",unknown
